timestamp,trunk_angle,knee_angle,arm_swing_angle,distance_cm,vertical_oscillation,left_hip_ankle_angle,right_hip_ankle_angle,total_step_count,steps_per_minutefps,elapsed_time
34.94155693054199,3.3455955767317365,51.77209446076779,5.189203049597134,424.0735084611975,1.0263413013956089,13.423310517000479,0.0,59,103.32190305931195,13.792500501479227,34.26185441017151
35.02319049835205,0.0,37.98462323223848,0.0,0.0,0.0,16.65626294758997,19.15928066612535,59,103.0763096127446,13.890761966004211,34.34348797798157
35.104265213012695,9.729853115765906,0.0,0.0,443.71829860907104,1.0246528468701728,30.274636153332242,8.366518196245305,59,102.83355032296829,13.896309152908952,34.42456269264221
35.185935258865356,9.296225591461209,0.0,0.0,439.3561350734081,1.0145795564529383,9.407208561745222,0.0,60,104.32897810904375,13.906336307362794,34.50623273849487
35.267759561538696,5.684714992990216,75.97970574807299,15.620391562822176,441.0577610933691,1.0185090224026796,33.6595126380047,5.2240212273001445,60,104.08216904797871,13.905497213134538,34.58805704116821
35.33397889137268,4.123360580317755,74.00040881552034,20.691203471210958,457.56984037979055,0.930471442225877,32.34681234868701,9.30580340946313,60,103.88328301705319,14.005694479382557,34.6542763710022
35.41472029685974,5.670799531881905,54.45016757737143,53.6776942992607,441.12238789592277,0.8970254335883681,2.0773623564031314,23.72826067184352,60,103.64180675435543,13.917687853599455,34.73501777648926
35.495795488357544,4.590815273625484,37.36911852335027,50.45140232508548,423.5154983638825,0.8565949943046168,3.055432843267941,29.1033443940208,60,103.40045918736926,13.820669002822367,34.81609296798706
35.57588505744934,2.8607216633227597,0.0,43.38797649984268,425.66220990228106,0.8160638628920545,34.16703054156611,4.42421198718417,61,104.88253252661879,13.72619566167151,34.89618253707886
35.65624475479126,4.622680720313675,0.0,38.030643317351284,411.8759824236094,0.7896334168970104,0.0,0.0,61,104.64156163493361,13.630168258958326,34.976542234420776
35.7364068031311,3.052487971592584,42.543577531496055,18.349967682939127,439.0401407709872,0.8417115377108397,15.916971337962067,0.0,62,106.11379695008398,13.539481805339992,35.05670428276062
35.80142307281494,7.603254785874397,0.0,0.0,429.83218922598206,0.9259429398989871,17.98956197137101,12.968436823768041,62,105.91736228996018,13.542176107206828,35.12172055244446
35.86756420135498,7.582978615969833,31.98325975718251,0.0,434.5150586809542,1.0507168365330937,21.036068028207307,8.763005905580952,62,105.71827392428015,13.541520283311721,35.1878616809845
35.932493448257446,8.850735387846333,0.0,0.0,430.6408531282032,1.0673649356080335,32.78395619288064,10.823428917972878,62,105.52356003839878,13.637962509051485,35.25279092788696
36.01279282569885,9.543393632399086,0.0,0.0,440.9924603123099,1.0930219127741418,34.46067539874942,12.380853035821085,62,105.28374302541573,13.647529875262462,35.33309030532837
36.09396147727966,-0.8030750330910792,77.9179952710234,19.33634372246939,437.4005210637993,0.9552339595963316,36.656466673771675,12.483311572116117,62,105.04243515377138,13.640363443483588,35.41425895690918
36.16328024864197,4.114550387322297,0.0,29.163539513941682,466.33987320421244,0.45337509806073306,0.0,14.119390508208834,62,104.83723001348018,13.713368006247839,35.483577728271484
